"Abstimmungs_Datum","Nr_Politische_Ebene","Name_Politische_Ebene","Abstimmungs_Text","Nr_Resultat_Gebiet","Name_Resultat_Gebiet","Nr_Wahlkreis_StZH","Name_Wahlkreis_StZH","Stimmberechtigt","Ja","Nein","Stimmbeteiligung (%)","Ja (%)","Nein (%)","StaendeJa","StaendeNein"
"2003-02-09",2,"Kanton Zürich","Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal
Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und
-anpassungen im mittleren Glattal vom 23. September 2002",3,"Stadt Zürich",5,"Kreis 6",18106.0,4771,1550,35.8,75.5,24.5,"",""
"2003-02-09",2,"Kanton Zürich","Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal
Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und
-anpassungen im mittleren Glattal vom 23. September 2002",3,"Stadt Zürich",14,"Kreis 5",6254.0,1351,308,26.9,81.4,18.6,"",""
"2003-02-09",2,"Kanton Zürich","Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal
Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und
-anpassungen im mittleren Glattal vom 23. September 2002",3,"Stadt Zürich",13,"Kreis 4",12732.0,2238,791,24.5,73.9,26.1,"",""
"2003-02-09",2,"Kanton Zürich","Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal
Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und
-anpassungen im mittleren Glattal vom 23. September 2002",3,"Stadt Zürich",3,"Kreis 3",24752.0,5165,1836,29.0,73.8,26.2,"",""
"2003-02-09",2,"Kanton Zürich","Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal
Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und
-anpassungen im mittleren Glattal vom 23. September 2002",3,"Stadt Zürich",12,"Kreis 2",18257.0,4409,1581,33.6,73.6,26.4,"",""
"2003-02-09",2,"Kanton Zürich","Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal
Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und
-anpassungen im mittleren Glattal vom 23. September 2002",3,"Stadt Zürich",11,"Kreis 1",5174.0,996,250,24.8,79.9,20.1,"",""
"2003-02-09",2,"Kanton Zürich","Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal
Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und
-anpassungen im mittleren Glattal vom 23. September 2002",3,"Stadt Zürich",7,"Kreis 9",26077.0,5703,2589,32.4,68.8,31.2,"",""
"2003-02-09",2,"Kanton Zürich","Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal
Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und
-anpassungen im mittleren Glattal vom 23. September 2002",3,"Stadt Zürich","","",210682.0,48090,18924,32.5,71.8,28.2,"",""
"2003-02-09",2,"Kanton Zürich","Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal
Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und
-anpassungen im mittleren Glattal vom 23. September 2002",2,"Kanton Zürich","","",793346.0,169565,84978,32.9,66.6,33.4,"",""
"2003-02-09",2,"Kanton Zürich","Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002
Formular zur Mitteilung des Anfangsmietzinses
Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002",3,"Stadt Zürich",9,"Kreis 11",30166.0,4522,5119,33.0,46.9,53.1,"",""
"2003-02-09",2,"Kanton Zürich","Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002
Formular zur Mitteilung des Anfangsmietzinses
Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002",3,"Stadt Zürich",8,"Kreis 10",22674.0,3836,3964,35.4,49.2,50.8,"",""
"2003-02-09",2,"Kanton Zürich","Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002
Formular zur Mitteilung des Anfangsmietzinses
Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002",3,"Stadt Zürich",7,"Kreis 9",26077.0,3853,4302,32.2,47.2,52.8,"",""
"2003-02-09",2,"Kanton Zürich","Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002
Formular zur Mitteilung des Anfangsmietzinses
Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002",3,"Stadt Zürich",16,"Kreis 8",9451.0,1465,1422,31.4,50.7,49.3,"",""
"2003-02-09",2,"Kanton Zürich","Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002
Formular zur Mitteilung des Anfangsmietzinses
Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002",3,"Stadt Zürich",10,"Kreis 12",14606.0,1975,2401,31.0,45.1,54.9,"",""
"2003-02-09",3,"Stadt Zürich","Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs ""Energiedienstleistungen"" des Elektrizitätswerks der Stadt Zürich",3,"Stadt Zürich",13,"Kreis 4",12732.0,2231,584,22.9,79.3,20.7,"",""
"2003-02-09",2,"Kanton Zürich","Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal
Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und
-anpassungen im mittleren Glattal vom 23. September 2002",3,"Stadt Zürich",8,"Kreis 10",22674.0,5672,2231,35.7,71.8,28.2,"",""
"2003-02-09",3,"Stadt Zürich","Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs ""Energiedienstleistungen"" des Elektrizitätswerks der Stadt Zürich",3,"Stadt Zürich",15,"Kreis 7",22433.0,6465,1464,36.5,81.5,18.5,"",""
"2003-02-09",2,"Kanton Zürich","Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002
Formular zur Mitteilung des Anfangsmietzinses
Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002",3,"Stadt Zürich",14,"Kreis 5",6254.0,545,1094,26.9,33.3,66.7,"",""
"2003-02-09",3,"Stadt Zürich","Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs ""Energiedienstleistungen"" des Elektrizitätswerks der Stadt Zürich",3,"Stadt Zürich",10,"Kreis 12",14606.0,3055,1200,30.0,71.8,28.2,"",""
"2003-02-09",3,"Stadt Zürich","Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs ""Energiedienstleistungen"" des Elektrizitätswerks der Stadt Zürich",3,"Stadt Zürich",9,"Kreis 11",30166.0,6980,2472,32.1,73.8,26.2,"",""
"2003-02-09",3,"Stadt Zürich","Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs ""Energiedienstleistungen"" des Elektrizitätswerks der Stadt Zürich",3,"Stadt Zürich",8,"Kreis 10",22674.0,5952,1585,34.3,79.0,21.0,"",""
"2003-02-09",3,"Stadt Zürich","Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs ""Energiedienstleistungen"" des Elektrizitätswerks der Stadt Zürich",3,"Stadt Zürich",7,"Kreis 9",26077.0,6035,1947,31.5,75.6,24.4,"",""
"2003-02-09",3,"Stadt Zürich","Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs ""Energiedienstleistungen"" des Elektrizitätswerks der Stadt Zürich",3,"Stadt Zürich",16,"Kreis 8",9451.0,2251,496,30.3,81.9,18.1,"",""
"2003-02-09",3,"Stadt Zürich","Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs ""Energiedienstleistungen"" des Elektrizitätswerks der Stadt Zürich",3,"Stadt Zürich",5,"Kreis 6",18106.0,4842,1176,34.2,80.5,19.5,"",""
"2003-02-09",2,"Kanton Zürich","Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal
Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und
-anpassungen im mittleren Glattal vom 23. September 2002",3,"Stadt Zürich",9,"Kreis 11",30166.0,6387,3475,33.3,64.8,35.2,"",""
"2003-02-09",3,"Stadt Zürich","Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs ""Energiedienstleistungen"" des Elektrizitätswerks der Stadt Zürich",3,"Stadt Zürich",14,"Kreis 5",6254.0,1322,253,25.8,83.9,16.1,"",""
"2003-02-09",3,"Stadt Zürich","Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs ""Energiedienstleistungen"" des Elektrizitätswerks der Stadt Zürich",3,"Stadt Zürich",3,"Kreis 3",24752.0,5268,1432,28.0,78.6,21.4,"",""
"2003-02-09",3,"Stadt Zürich","Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs ""Energiedienstleistungen"" des Elektrizitätswerks der Stadt Zürich",3,"Stadt Zürich",12,"Kreis 2",18257.0,4618,1165,32.5,79.9,20.1,"",""
"2003-02-09",3,"Stadt Zürich","Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs ""Energiedienstleistungen"" des Elektrizitätswerks der Stadt Zürich",3,"Stadt Zürich",11,"Kreis 1",5174.0,968,222,23.9,81.3,18.7,"",""
"2003-02-09",3,"Stadt Zürich","Rahmenkredit von 75 Mio. Franken für den Bau von Anlagen des Geschäftsbereichs ""Energiedienstleistungen"" des Elektrizitätswerks der Stadt Zürich",3,"Stadt Zürich","","",210682.0,49987,13996,31.3,78.1,21.9,"",""
"2003-02-09",2,"Kanton Zürich","Rahmenkredit für Staatsbeiträge an den Bau der Glattalbahn sowie an Strassenbauten im mittleren Glattal
Beschluss des Kantonsrates über die Bewilligung je eines Rahmenkredites für einen Staatsbeitrag an den Bau der Glattalbahn sowie für Strassenausbauten und
-anpassungen im mittleren Glattal vom 23. September 2002",3,"Stadt Zürich",10,"Kreis 12",14606.0,2779,1712,31.3,61.9,38.1,"",""
"2003-02-09",2,"Kanton Zürich","Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002
Formular zur Mitteilung des Anfangsmietzinses
Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002",3,"Stadt Zürich",5,"Kreis 6",18106.0,2896,3330,35.5,46.5,53.5,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",2,"Kanton Zürich","","",809413.0,204513,54318,32.9,79.0,21.0,"",""
"2003-02-09",2,"Kanton Zürich","Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002
Formular zur Mitteilung des Anfangsmietzinses
Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002",3,"Stadt Zürich",13,"Kreis 4",12732.0,1165,1845,24.6,38.7,61.3,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",3,"Stadt Zürich","","",216973.0,57372,11714,32.7,83.0,17.0,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",3,"Stadt Zürich",10,"Kreis 12",14606.0,2729,1624,30.7,62.7,37.3,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",3,"Stadt Zürich",9,"Kreis 11",30166.0,6296,3396,33.1,65.0,35.0,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",3,"Stadt Zürich",8,"Kreis 10",22674.0,5420,2387,35.6,69.4,30.6,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",3,"Stadt Zürich",7,"Kreis 9",26077.0,5256,2905,32.3,64.4,35.6,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",3,"Stadt Zürich",16,"Kreis 8",9451.0,1981,892,31.5,69.0,31.0,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",3,"Stadt Zürich",15,"Kreis 7",22433.0,5465,2783,37.9,66.3,33.7,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",3,"Stadt Zürich",5,"Kreis 6",18106.0,4116,2124,35.7,66.0,34.0,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",3,"Stadt Zürich",14,"Kreis 5",6254.0,995,607,26.8,62.1,37.9,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",3,"Stadt Zürich",13,"Kreis 4",12732.0,1962,1001,24.4,66.2,33.8,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",3,"Stadt Zürich",12,"Kreis 2",18257.0,3901,2065,33.7,65.4,34.6,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",3,"Stadt Zürich",11,"Kreis 1",11465.0,3129,664,34.1,82.5,17.5,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",3,"Stadt Zürich","","",216973.0,46014,22604,32.7,67.1,32.9,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",2,"Kanton Zürich","","",809413.0,172385,85491,32.9,66.8,33.2,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",1,"Eidgenossenschaft","","",4758285.0,934005,393638,28.7,70.4,29.6,"20 6/2","0"
"2003-02-09",2,"Kanton Zürich","Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002
Formular zur Mitteilung des Anfangsmietzinses
Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002",3,"Stadt Zürich",3,"Kreis 3",24752.0,3010,3911,28.9,43.5,56.5,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",1,"Eidgenossenschaft","","",4758285.0,1028673,301128,22.6,77.4,22.6,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesbeschluss über die Aenderung der Volksrechte",3,"Stadt Zürich",3,"Kreis 3",24752.0,4764,2156,28.9,68.8,31.2,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",3,"Stadt Zürich",11,"Kreis 1",11465.0,3257,506,34.0,86.6,13.4,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",3,"Stadt Zürich",8,"Kreis 10",22674.0,6590,1272,35.6,83.8,16.2,"",""
"2003-02-09",2,"Kanton Zürich","Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002
Formular zur Mitteilung des Anfangsmietzinses
Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002",3,"Stadt Zürich",12,"Kreis 2",18257.0,2957,2995,33.5,49.7,50.3,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",3,"Stadt Zürich",12,"Kreis 2",18257.0,5004,998,33.7,83.4,16.6,"",""
"2003-02-09",2,"Kanton Zürich","Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002
Formular zur Mitteilung des Anfangsmietzinses
Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002",3,"Stadt Zürich",11,"Kreis 1",5174.0,640,591,24.6,52.0,48.0,"",""
"2003-02-09",2,"Kanton Zürich","Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002
Formular zur Mitteilung des Anfangsmietzinses
Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002",3,"Stadt Zürich","","",210682.0,31557,34537,32.4,47.7,52.3,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",3,"Stadt Zürich",10,"Kreis 12",14606.0,3394,1022,31.0,76.9,23.1,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",3,"Stadt Zürich",9,"Kreis 11",30166.0,7868,1897,33.2,80.6,19.4,"",""
"2003-02-09",2,"Kanton Zürich","Änderung des Einführungsgesetzes zum schweizerischen Zivilgesetzbuch vom        29. April 2002
Formular zur Mitteilung des Anfangsmietzinses
Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) vom 29. April 2002",2,"Kanton Zürich","","",793346.0,141727,108957,32.7,56.5,43.5,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",3,"Stadt Zürich",7,"Kreis 9",26077.0,6611,1609,32.2,80.4,19.6,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",3,"Stadt Zürich",13,"Kreis 4",12732.0,2496,511,24.5,83.0,17.0,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",3,"Stadt Zürich",16,"Kreis 8",9451.0,2444,430,31.4,85.0,15.0,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",3,"Stadt Zürich",15,"Kreis 7",22433.0,7216,1107,38.0,86.7,13.3,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",3,"Stadt Zürich",5,"Kreis 6",18106.0,5315,963,35.7,84.7,15.3,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",3,"Stadt Zürich",14,"Kreis 5",6254.0,1391,230,26.8,85.8,14.2,"",""
"2003-02-09",1,"Eidgenossenschaft","Bundesgesetz über die Anpassung der kantonalen Beiträge für die innerkantonalen stationären Behandlungen nach dem Bundesgesetz über die Krankenversicherung",3,"Stadt Zürich",3,"Kreis 3",24752.0,5786,1169,28.9,83.2,16.8,"",""
"2002-11-24",2,"Kanton Zürich","Bildungsgesetz
(vom 1. Juli 2002)",3,"Stadt Zürich",15,"Kreis 7",22445.0,8618,3057,55.0,73.8,26.2,"",""
"2002-11-24",2,"Kanton Zürich","Bildungsgesetz
(vom 1. Juli 2002)",3,"Stadt Zürich",16,"Kreis 8",9511.0,3273,974,47.3,77.1,22.9,"",""
"2002-11-24",2,"Kanton Zürich","Bildungsgesetz
(vom 1. Juli 2002)",3,"Stadt Zürich",7,"Kreis 9",26122.0,6803,4591,46.4,59.7,40.3,"",""
"2002-11-24",2,"Kanton Zürich","Bildungsgesetz
(vom 1. Juli 2002)",3,"Stadt Zürich",8,"Kreis 10",22681.0,7647,3363,51.3,69.5,30.5,"",""
"2002-11-24",2,"Kanton Zürich","Bildungsgesetz
(vom 1. Juli 2002)",3,"Stadt Zürich",10,"Kreis 12",14636.0,3391,2441,42.7,58.1,41.9,"",""
"2002-11-24",2,"Kanton Zürich","Bildungsgesetz
(vom 1. Juli 2002)",3,"Stadt Zürich",9,"Kreis 11",30063.0,7835,4886,44.6,61.6,38.4,"",""
"2002-11-24",2,"Kanton Zürich","Beschluss des Kantonsrates über die Parlamentarische Intitiative
Susanna Rusca Speck, Zürich, vom 26. November 2001
betreffend Kredit für Staatsbeiträge an Integrationskurse für 15 - 20-jährige
fremdsprachige Eingewanderte",3,"Stadt Zürich",11,"Kreis 1",5177.0,1385,376,35.4,78.6,21.4,"",""
"2002-11-24",2,"Kanton Zürich","Beschluss des Kantonsrates über die Parlamentarische Intitiative
Susanna Rusca Speck, Zürich, vom 26. November 2001
betreffend Kredit für Staatsbeiträge an Integrationskurse für 15 - 20-jährige
fremdsprachige Eingewanderte",2,"Kanton Zürich","","",791415.0,192749,192135,50.4,50.1,49.9,"",""
"2002-11-24",2,"Kanton Zürich","Beschluss des Kantonsrates über die Parlamentarische Intitiative
Susanna Rusca Speck, Zürich, vom 26. November 2001
betreffend Kredit für Staatsbeiträge an Integrationskurse für 15 - 20-jährige
fremdsprachige Eingewanderte",3,"Stadt Zürich","","",210734.0,58146,38674,47.5,60.1,39.9,"",""
