Anhänger_Anderer,Anhänger_Benzin,Anhänger_Benzin-elektrisch: Normal-Hybrid,Anhänger_Benzin-elektrisch: Plug-in-Hybrid,Anhänger_Diesel,Anhänger_Diesel-elektrisch: Normal-Hybrid,Anhänger_Diesel-elektrisch: Plug-in-Hybrid,Anhänger_Elektrisch,Anhänger_Gas (mono- und bivalent),Anhänger_Ohne Motor,Anhänger_Wasserstoff,Industriefahrzeuge_Anderer,Industriefahrzeuge_Benzin,Industriefahrzeuge_Benzin-elektrisch: Normal-Hybrid,Industriefahrzeuge_Benzin-elektrisch: Plug-in-Hybrid,Industriefahrzeuge_Diesel,Industriefahrzeuge_Diesel-elektrisch: Normal-Hybrid,Industriefahrzeuge_Diesel-elektrisch: Plug-in-Hybrid,Industriefahrzeuge_Elektrisch,Industriefahrzeuge_Gas (mono- und bivalent),Industriefahrzeuge_Ohne Motor,Industriefahrzeuge_Wasserstoff,Landwirtschaftsfahrzeuge_Anderer,Landwirtschaftsfahrzeuge_Benzin,Landwirtschaftsfahrzeuge_Benzin-elektrisch: Normal-Hybrid,Landwirtschaftsfahrzeuge_Benzin-elektrisch: Plug-in-Hybrid,Landwirtschaftsfahrzeuge_Diesel,Landwirtschaftsfahrzeuge_Diesel-elektrisch: Normal-Hybrid,Landwirtschaftsfahrzeuge_Diesel-elektrisch: Plug-in-Hybrid,Landwirtschaftsfahrzeuge_Elektrisch,Landwirtschaftsfahrzeuge_Gas (mono- und bivalent),Landwirtschaftsfahrzeuge_Ohne Motor,Landwirtschaftsfahrzeuge_Wasserstoff,Motorräder_Anderer,Motorräder_Benzin,Motorräder_Benzin-elektrisch: Normal-Hybrid,Motorräder_Benzin-elektrisch: Plug-in-Hybrid,Motorräder_Diesel,Motorräder_Diesel-elektrisch: Normal-Hybrid,Motorräder_Diesel-elektrisch: Plug-in-Hybrid,Motorräder_Elektrisch,Motorräder_Gas (mono- und bivalent),Motorräder_Ohne Motor,Motorräder_Wasserstoff,Personentransportfahrzeuge_Anderer,Personentransportfahrzeuge_Benzin,Personentransportfahrzeuge_Benzin-elektrisch: Normal-Hybrid,Personentransportfahrzeuge_Benzin-elektrisch: Plug-in-Hybrid,Personentransportfahrzeuge_Diesel,Personentransportfahrzeuge_Diesel-elektrisch: Normal-Hybrid,Personentransportfahrzeuge_Diesel-elektrisch: Plug-in-Hybrid,Personentransportfahrzeuge_Elektrisch,Personentransportfahrzeuge_Gas (mono- und bivalent),Personentransportfahrzeuge_Ohne Motor,Personentransportfahrzeuge_Wasserstoff,Personenwagen_Anderer,Personenwagen_Benzin,Personenwagen_Benzin-elektrisch: Normal-Hybrid,Personenwagen_Benzin-elektrisch: Plug-in-Hybrid,Personenwagen_Diesel,Personenwagen_Diesel-elektrisch: Normal-Hybrid,Personenwagen_Diesel-elektrisch: Plug-in-Hybrid,Personenwagen_Elektrisch,Personenwagen_Gas (mono- und bivalent),Personenwagen_Ohne Motor,Personenwagen_Wasserstoff,Sachentransportfahrzeuge_Anderer,Sachentransportfahrzeuge_Benzin,Sachentransportfahrzeuge_Benzin-elektrisch: Normal-Hybrid,Sachentransportfahrzeuge_Benzin-elektrisch: Plug-in-Hybrid,Sachentransportfahrzeuge_Diesel,Sachentransportfahrzeuge_Diesel-elektrisch: Normal-Hybrid,Sachentransportfahrzeuge_Diesel-elektrisch: Plug-in-Hybrid,Sachentransportfahrzeuge_Elektrisch,Sachentransportfahrzeuge_Gas (mono- und bivalent),Sachentransportfahrzeuge_Ohne Motor,Sachentransportfahrzeuge_Wasserstoff,Gemeinde,Kanton,Bezirk
0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,66,5,2,52,2,0,6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,Ruswil,Luzern,Wahlkreis Sursee
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,89,3,2,36,1,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Schenkon,Luzern,Wahlkreis Sursee
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,54,2,5,19,5,0,5,1,0,0,0,1,0,0,8,0,0,0,0,0,0,Ottenbach,Zï¿½rich,Bezirk Affoltern
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,5,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Schlierbach,Luzern,Wahlkreis Sursee
0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,75,6,0,64,1,0,5,0,0,0,0,1,0,0,14,0,0,0,0,0,0,Sempach,Luzern,Wahlkreis Sursee
0,0,0,0,0,0,0,0,0,51,0,0,2,0,0,13,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,212,0,0,0,0,0,3,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,490,27,6,249,16,0,37,0,0,1,0,4,0,0,153,1,0,0,0,0,0,Sursee,Luzern,Wahlkreis Sursee
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,61,2,0,22,1,0,5,0,0,0,0,2,0,0,18,0,0,2,0,0,0,Triengen,Luzern,Wahlkreis Sursee
0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,66,10,1,35,3,0,11,0,0,0,0,2,0,0,10,0,0,0,0,0,0,Wolhusen,Luzern,Wahlkreis Entlebuch
0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,115,10,2,35,7,0,9,0,0,0,0,4,0,0,12,0,0,0,0,0,0,Bï¿½retswil,Zï¿½rich,Bezirk Hinwil
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,134,14,0,60,3,0,13,0,0,0,0,2,0,0,52,0,0,0,0,0,0,Bubikon,Zï¿½rich,Bezirk Hinwil
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Alberswil,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,8,0,0,1,0,0,0,0,1,0,0,13,0,0,1,0,0,0,Altbï¿½ron,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,27,2,0,2,0,0,1,0,0,0,0,91,0,0,0,0,0,0,Altishofen,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,66,8,1,63,2,0,6,0,0,0,0,1,0,0,43,0,0,0,0,0,0,Dagmersellen,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19,0,0,9,2,0,5,0,0,0,0,1,0,0,4,0,0,0,0,0,0,Egolzwil,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,40,1,0,7,1,0,0,1,0,0,0,1,0,0,17,0,0,0,0,0,0,Ettiswil,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fischbach,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,64,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,142,7,1,42,2,0,21,3,0,0,0,2,0,0,15,0,0,0,0,0,0,Dï¿½rnten,Zï¿½rich,Bezirk Hinwil
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,1,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Grossdietwil,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,2,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Hergiswil bei Willisau,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,Luthern,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,2,0,12,0,0,2,0,0,0,0,1,0,0,10,0,0,0,0,0,0,Menznau,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,1,1,68,0,0,2,0,0,0,0,2,0,0,140,0,0,0,0,0,0,Nebikon,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,0,1,18,1,0,3,0,0,0,0,1,0,0,7,0,0,0,0,0,0,Pfaffnau,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,38,3,1,25,1,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,Fischenthal,Zï¿½rich,Bezirk Hinwil
0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,108,3,0,54,0,0,11,0,0,0,0,1,0,0,43,0,0,0,0,0,0,Reiden,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,1,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,Roggliswil,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,58,5,1,28,1,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Schï¿½tz,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Ufhusen,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,3,0,11,0,0,2,0,0,0,0,0,0,0,9,0,0,0,1,0,0,Wauwil,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,19,1,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,Wikon,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,181,15,6,42,5,0,14,0,0,0,0,8,0,0,29,0,0,0,0,0,0,Gossau (ZH),Zï¿½rich,Bezirk Hinwil
0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,2,4,13,0,0,1,1,0,0,0,2,0,0,6,0,0,0,0,0,0,Zell (LU),Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,150,7,2,65,2,0,7,0,0,0,0,6,0,0,42,0,0,0,0,0,0,Willisau,Luzern,Wahlkreis Willisau
0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,62,9,2,25,0,0,14,0,0,0,0,2,0,0,42,0,0,0,0,0,0,Grï¿½ningen,Zï¿½rich,Bezirk Hinwil
0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,227,21,3,75,7,0,15,1,0,0,0,12,0,0,56,0,0,0,0,0,0,Hinwil,Zï¿½rich,Bezirk Hinwil
0,0,0,0,0,0,0,0,0,18,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,206,15,6,82,8,0,17,2,0,0,0,4,0,0,23,0,0,0,0,0,0,Rï¿½ti (ZH),Zï¿½rich,Bezirk Hinwil
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,95,12,1,48,0,0,7,0,0,0,0,1,0,0,3,0,0,0,0,0,0,Seegrï¿½ben,Zï¿½rich,Bezirk Hinwil
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,1,1,6,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Rifferswil,Zï¿½rich,Bezirk Affoltern
0,0,0,0,0,0,0,0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,142,12,3,56,0,0,8,0,0,0,0,3,0,0,18,0,0,0,0,0,0,Wald (ZH),Zï¿½rich,Bezirk Hinwil
0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,170,14,2,83,7,0,8,0,0,0,0,6,0,0,34,0,0,1,0,0,0,Altdorf (UR),Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,1,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Andermatt,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,15,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,Attinghausen,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,43,1,0,15,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Bï¿½rglen (UR),Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,2,2,32,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,Erstfeld,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,38,0,0,9,2,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Flï¿½elen,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gï¿½schenen,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gurtnellen,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,35,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,71,0,0,1,0,0,6,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,517,43,7,185,4,0,27,1,0,0,0,3,0,0,75,0,0,6,0,0,0,Wetzikon (ZH),Zï¿½rich,Bezirk Hinwil
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospental,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Isenthal,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Realp,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,181,10,2,59,4,0,4,0,0,0,0,2,0,0,47,0,0,1,0,0,0,Schattdorf,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,45,2,0,16,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Seedorf (UR),Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Seelisberg,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,6,0,13,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,Silenen,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sisikon,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spiringen,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unterschï¿½chen,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Wassen,Uri,Kanton Uri
0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,90,6,4,30,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Stallikon,Zï¿½rich,Bezirk Affoltern
0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,72,0,0,1,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,318,27,5,120,2,0,28,1,0,0,0,5,0,0,38,0,0,0,0,0,0,Einsiedeln,Schwyz,Bezirk Einsiedeln
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,141,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,319,29,12,201,4,0,27,1,0,0,0,4,0,0,23,1,0,1,0,0,0,Adliswil,Zï¿½rich,Bezirk Horgen
0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,47,2,0,12,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,Gersau,Schwyz,Bezirk Gersau
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,53,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,193,26,8,82,8,0,24,0,0,0,0,7,0,0,28,0,0,0,0,0,0,Feusisberg,Schwyz,Bezirk Hï¿½fe
0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86,0,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,560,42,20,219,23,0,70,2,0,0,0,20,0,0,85,0,0,0,0,0,0,Freienbach,Schwyz,Bezirk Hï¿½fe
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,253,26,17,70,6,0,30,0,0,0,0,3,0,0,12,0,0,1,0,0,0,Wollerau,Schwyz,Bezirk Hï¿½fe
0,0,0,0,0,0,0,0,0,38,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,64,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,320,41,9,137,9,0,20,0,0,0,0,3,0,0,81,0,0,0,0,0,0,Kï¿½ssnacht (SZ),Schwyz,Bezirk Kï¿½ssnacht (SZ)
